time,lat,lon,altM
1490142752,-28.627891,153.530629,3311
1490142753,-28.627793,153.530678,3313
1490142753,-28.627793,153.530678,3313
1490142753,-28.627697,153.530729,3313
1490142753,-28.627697,153.530729,3313
1490142753,-28.6276,153.530781,3314
1490142753,-28.6276,153.530781,3315
1490142753,-28.627505,153.530832,3315
1490142753,-28.627457,153.530858,3316
1490142753,-28.627408,153.530883,3316
1490142754,-28.627359,153.530909,3316
1490142754,-28.627311,153.530936,3317
1490142754,-28.627264,153.530963,3318
1490142754,-28.627216,153.53099,3319
1490142754,-28.627216,153.53099,3318
1490142754,-28.62712,153.531043,3319
1490142754,-28.62712,153.531043,3320
1490142754,-28.627024,153.531097,3321
1490142754,-28.626976,153.531124,3321
1490142754,-28.626928,153.531152,3322
1490142754,-28.626928,153.531152,3322
1490142755,-28.626832,153.531207,3323
1490142755,-28.626784,153.531235,3323
1490142755,-28.626736,153.531263,3324
1490142755,-28.626736,153.531263,3324
1490142755,-28.626593,153.531347,3324
1490142755,-28.626593,153.531347,3325
1490142755,-28.626497,153.531403,3325
1490142755,-28.62645,153.531431,3326
1490142755,-28.62645,153.531431,3326
1490142756,-28.626354,153.531488,3327
1490142756,-28.626354,153.531488,3328
1490142756,-28.626259,153.531545,3328
1490142756,-28.626259,153.531545,3329
1490142756,-28.626212,153.531573,3329
1490142756,-28.626164,153.531602,3330
1490142756,-28.626117,153.53163,3330
1490142756,-28.626069,153.531659,3330
1490142756,-28.626022,153.531687,3331
1490142756,-28.625975,153.531715,3331
1490142757,-28.625928,153.531744,3332
1490142757,-28.62588,153.531773,3332
1490142757,-28.625833,153.531802,3334
1490142757,-28.625833,153.531802,3334
1490142757,-28.625739,153.531859,3334
1490142757,-28.625739,153.531859,3335
1490142757,-28.625645,153.531917,3335
1490142757,-28.625598,153.531946,3336
1490142757,-28.625551,153.531975,3336
1490142757,-28.625551,153.531975,3337
1490142758,-28.625457,153.532032,3337
1490142758,-28.625457,153.532032,3339
1490142758,-28.625457,153.532032,3340
1490142758,-28.625316,153.532119,3339
1490142758,-28.625316,153.532119,3341
1490142758,-28.625269,153.532147,3342
1490142758,-28.625222,153.532176,3343
1490142758,-28.625176,153.532206,3357
1490142758,-28.625128,153.532235,3373
1490142758,-28.625081,153.532264,3383
1490142758,-28.625034,153.532292,3385
1490142759,-28.624988,153.532321,3385
1490142759,-28.62494,153.532349,3384
1490142759,-28.624893,153.532378,3386
1490142759,-28.624846,153.532406,3385
1490142759,-28.624799,153.532435,3387
1490142759,-28.624705,153.532492,3386
1490142759,-28.624705,153.532492,3388
1490142759,-28.624611,153.532549,3387
1490142759,-28.624611,153.532549,3387
1490142760,-28.624518,153.532606,3388
1490142760,-28.624518,153.532606,3387
1490142760,-28.624424,153.532664,3388
1490142760,-28.624424,153.532664,3387
1490142760,-28.62433,153.532722,3390
1490142760,-28.62433,153.532722,3390
1490142760,-28.62433,153.532722,3391
1490142760,-28.624237,153.532781,3391
1490142760,-28.62419,153.532811,3391
1490142760,-28.624143,153.53284,3391
1490142760,-28.624143,153.53284,3392
1490142761,-28.624002,153.532925,3391
1490142761,-28.624002,153.532925,3393
1490142761,-28.623908,153.532982,3393
1490142761,-28.623908,153.532982,3396
1490142761,-28.623813,153.533038,3395
1490142761,-28.623813,153.533038,3396
1490142761,-28.623719,153.533094,3396
1490142761,-28.623672,153.533121,3397
1490142761,-28.623624,153.533148,3397
1490142762,-28.623576,153.533175,3398
1490142762,-28.623529,153.533202,3397
1490142762,-28.623481,153.533229,3399
1490142762,-28.623481,153.533229,3400
1490142762,-28.623433,153.533257,3400
1490142762,-28.623385,153.533283,3400
1490142762,-28.623338,153.53331,3401
1490142762,-28.62329,153.533337,3399
1490142762,-28.623243,153.533364,3401
1490142762,-28.623195,153.53339,3400
1490142762,-28.623147,153.533416,3398
1490142763,-28.623052,153.53347,3402
1490142763,-28.623003,153.533496,3400
1490142763,-28.623003,153.533496,3400
1490142763,-28.622955,153.533522,3400
1490142763,-28.622907,153.533548,3396
1490142763,-28.62286,153.533573,3396
1490142763,-28.622812,153.533599,3397
1490142763,-28.622719,153.53365,3397
1490142763,-28.622719,153.53365,3396
1490142763,-28.622719,153.53365,3398
1490142764,-28.622625,153.533702,3403
1490142764,-28.622625,153.533702,3407
1490142764,-28.622532,153.533754,3408
1490142764,-28.622485,153.53378,3409
1490142764,-28.622438,153.533806,3410
1490142764,-28.622391,153.533832,3409
1490142764,-28.622343,153.533857,3410
1490142764,-28.622296,153.533883,3412
1490142764,-28.622249,153.533909,3412
1490142764,-28.622201,153.533934,3412
1490142765,-28.622154,153.533959,3411
1490142765,-28.622107,153.533984,3412
1490142765,-28.62206,153.53401,3412
1490142765,-28.622012,153.534035,3411
1490142765,-28.621917,153.534086,3412
1490142765,-28.621917,153.534086,3412
1490142765,-28.621822,153.534137,3412
1490142765,-28.621822,153.534137,3411
1490142765,-28.621774,153.534163,3412
1490142765,-28.621725,153.534189,3413
1490142765,-28.621725,153.534189,3413
1490142766,-28.621627,153.534239,3414
1490142766,-28.621579,153.534264,3413
1490142766,-28.62153,153.534289,3414
1490142766,-28.62153,153.534289,3413
1490142766,-28.621435,153.534339,3414
1490142766,-28.621386,153.534364,3415
1490142766,-28.621338,153.534389,3416
1490142766,-28.62129,153.534414,3417
1490142766,-28.621241,153.534438,3417
1490142767,-28.621194,153.534462,3416
1490142767,-28.621099,153.53451,3418
1490142767,-28.621099,153.53451,3416
1490142767,-28.621003,153.534558,3417
1490142767,-28.621003,153.534558,3418
1490142767,-28.620955,153.534582,3417
1490142767,-28.620907,153.534604,3417
1490142767,-28.620859,153.534628,3418
1490142767,-28.620764,153.534676,3418
1490142767,-28.620764,153.534676,3419
1490142768,-28.620667,153.534725,3418
1490142768,-28.620667,153.534725,3418
1490142768,-28.620619,153.534749,3419
1490142768,-28.620523,153.534797,3419
1490142768,-28.620523,153.534797,3419
1490142768,-28.620475,153.534821,3420
1490142768,-28.620427,153.534843,3421
1490142768,-28.620379,153.534867,3421
1490142768,-28.620331,153.53489,3421
1490142768,-28.620331,153.53489,3422
1490142768,-28.620283,153.534914,3422
1490142769,-28.620236,153.534937,3422
1490142769,-28.620139,153.534985,3423
1490142769,-28.620091,153.535008,3424
1490142769,-28.620091,153.535008,3424
1490142769,-28.620043,153.535032,3425
1490142769,-28.619995,153.535056,3425
1490142769,-28.619946,153.53508,3425
1490142769,-28.61985,153.535127,3426
1490142769,-28.61985,153.535127,3426
1490142770,-28.619753,153.535175,3427
1490142770,-28.619753,153.535175,3427
1490142770,-28.619657,153.535222,3427
1490142770,-28.619608,153.535246,3427
1490142770,-28.619559,153.535269,3428
1490142770,-28.619511,153.535292,3427
1490142770,-28.619462,153.535315,3427
1490142770,-28.619414,153.535338,3427
1490142770,-28.619366,153.535361,3427
1490142770,-28.619366,153.535361,3427
1490142770,-28.619318,153.535385,3428
1490142771,-28.61927,153.535408,3429
1490142771,-28.619222,153.535431,3430
1490142771,-28.619125,153.535476,3429
1490142771,-28.619077,153.535499,3429
1490142771,-28.619077,153.535499,3430
1490142771,-28.618981,153.535544,3430
1490142771,-28.618981,153.535544,3430
1490142771,-28.618883,153.53559,3432
1490142771,-28.618883,153.53559,3432
1490142772,-28.618786,153.535637,3433
1490142772,-28.618786,153.535637,3433
1490142772,-28.618737,153.53566,3434
1490142772,-28.618689,153.535683,3435
1490142772,-28.618592,153.535729,3435
1490142772,-28.618592,153.535729,3437
1490142772,-28.618495,153.535775,3436
1490142772,-28.618495,153.535775,3436
1490142772,-28.618398,153.53582,3437
1490142772,-28.618398,153.53582,3437
1490142773,-28.6183,153.535869,3438
1490142773,-28.6183,153.535869,3437
1490142773,-28.618251,153.535893,3437
1490142773,-28.618154,153.53594,3440
1490142773,-28.618154,153.53594,3438
1490142773,-28.618058,153.535988,3438
1490142773,-28.618058,153.535988,3439
1490142773,-28.617961,153.536035,3440
1490142773,-28.617961,153.536035,3440
1490142773,-28.617863,153.536082,3440
1490142773,-28.617863,153.536082,3440
1490142774,-28.617767,153.53613,3440
1490142774,-28.617718,153.536154,3441
1490142774,-28.617669,153.536178,3442
1490142774,-28.617669,153.536178,3441
1490142774,-28.617621,153.536203,3442
1490142774,-28.617621,153.536203,3443
1490142774,-28.617524,153.536251,3444
1490142774,-28.617524,153.536251,3444
1490142774,-28.617379,153.536325,3444
1490142774,-28.617379,153.536325,3444
1490142775,-28.617283,153.536373,3445
1490142775,-28.617283,153.536373,3446
1490142775,-28.617187,153.53642,3447
1490142775,-28.617187,153.53642,3447
1490142775,-28.61709,153.536468,3448
1490142775,-28.61709,153.536468,3448
1490142775,-28.61709,153.536468,3448
1490142775,-28.616995,153.536517,3449
1490142775,-28.616947,153.536542,3450
1490142775,-28.616899,153.536566,3450
1490142776,-28.616852,153.53659,3450
1490142776,-28.616803,153.536616,3451
1490142776,-28.616754,153.53664,3451
1490142776,-28.616707,153.536664,3451
1490142776,-28.616707,153.536664,3452
1490142776,-28.616611,153.536714,3453
1490142776,-28.616611,153.536714,3454
1490142776,-28.61647,153.536791,3455
1490142776,-28.616422,153.536818,3455
1490142777,-28.616374,153.536844,3455
1490142777,-28.616374,153.536844,3455
1490142777,-28.616326,153.536869,3456
1490142777,-28.61623,153.53692,3457
1490142777,-28.61623,153.53692,3457
1490142777,-28.616183,153.536945,3457
1490142777,-28.616135,153.536972,3458
1490142777,-28.616087,153.536997,3458
1490142777,-28.616087,153.536997,3459
1490142777,-28.615946,153.537075,3459
1490142777,-28.615946,153.537075,3460
1490142778,-28.615852,153.537127,3460
1490142778,-28.615852,153.537127,3460
1490142778,-28.615757,153.537179,3460
1490142778,-28.615757,153.537179,3462
1490142778,-28.615664,153.537232,3462
1490142778,-28.615664,153.537232,3461
1490142778,-28.61557,153.537285,3463
1490142778,-28.615523,153.537311,3464
1490142778,-28.615523,153.537311,3464
1490142779,-28.61543,153.537364,3464
1490142779,-28.61543,153.537364,3464
1490142779,-28.615337,153.537416,3465
1490142779,-28.615337,153.537416,3466
1490142779,-28.615245,153.53747,3465
1490142779,-28.615245,153.53747,3466
1490142779,-28.615152,153.537525,3467
1490142779,-28.615152,153.537525,3466
1490142779,-28.61506,153.537579,3467
1490142779,-28.615014,153.537607,3467
1490142779,-28.615014,153.537607,3469
1490142780,-28.614969,153.537634,3468
1490142780,-28.614922,153.537662,3469
1490142780,-28.614874,153.537689,3469
1490142780,-28.614781,153.537744,3470
1490142780,-28.614781,153.537744,3470
1490142780,-28.614734,153.537772,3470
1490142780,-28.614688,153.5378,3470
1490142780,-28.614641,153.537828,3471
1490142780,-28.614595,153.537855,3470
1490142780,-28.614548,153.537882,3472
1490142781,-28.614502,153.537909,3471
1490142781,-28.614455,153.537936,3472
1490142781,-28.614409,153.537963,3473
1490142781,-28.614409,153.537963,3474
1490142781,-28.614409,153.537963,3474
1490142781,-28.614409,153.537963,3475
1490142781,-28.614409,153.537963,3476
1490142781,-28.614409,153.537963,3475
1490142781,-28.614409,153.537963,3476
1490142781,-28.614409,153.537963,3477
1490142782,-28.614035,153.538187,3477
1490142782,-28.613988,153.538215,3477
1490142782,-28.613894,153.53827,3479
1490142782,-28.613894,153.53827,3479
1490142782,-28.613801,153.538325,3479
1490142782,-28.613801,153.538325,3479
1490142782,-28.61371,153.53838,3480
1490142782,-28.613664,153.538407,3481
1490142782,-28.613618,153.538434,3480
1490142782,-28.613618,153.538434,3481
1490142782,-28.613618,153.538434,3481
1490142783,-28.613525,153.53849,3482
1490142783,-28.613479,153.538518,3483
1490142783,-28.613387,153.538574,3483
1490142783,-28.61334,153.538601,3483
1490142783,-28.613293,153.538629,3482
1490142783,-28.613246,153.538656,3484
1490142783,-28.6132,153.538684,3484
1490142783,-28.613153,153.538711,3484
1490142784,-28.613107,153.538739,3485
1490142784,-28.61306,153.538766,3485
1490142784,-28.613014,153.538793,3487
1490142784,-28.612967,153.53882,3489
1490142784,-28.612921,153.538847,3488
1490142784,-28.612874,153.538875,3487
1490142784,-28.612828,153.538902,3488
1490142784,-28.612781,153.53893,3489
1490142784,-28.612735,153.538957,3489
1490142784,-28.612688,153.538985,3488
1490142785,-28.612642,153.539013,3490
1490142785,-28.612596,153.53904,3491
1490142785,-28.61255,153.539067,3491
1490142785,-28.612504,153.539094,3492
1490142785,-28.612458,153.53912,3491
1490142785,-28.612412,153.539146,3492
1490142785,-28.612412,153.539146,3493
1490142785,-28.61232,153.5392,3493
1490142785,-28.61232,153.5392,3493
1490142785,-28.612227,153.539255,3495
1490142786,-28.612181,153.539282,3494
1490142786,-28.612181,153.539282,3494
1490142786,-28.612089,153.539336,3495
1490142786,-28.612042,153.539363,3495
1490142786,-28.612042,153.539363,3494
1490142786,-28.61195,153.539418,3496
1490142786,-28.61195,153.539418,3496
1490142786,-28.611857,153.539471,3497
1490142786,-28.611857,153.539471,3499
1490142786,-28.611763,153.539523,3499
1490142787,-28.611717,153.539549,3498
1490142787,-28.61167,153.539575,3499
1490142787,-28.611623,153.539601,3499
1490142787,-28.611576,153.539627,3500
1490142787,-28.611528,153.539653,3500
1490142787,-28.611481,153.539678,3501
1490142787,-28.611481,153.539678,3501
1490142787,-28.611385,153.539727,3500
1490142787,-28.611385,153.539727,3500
1490142787,-28.611289,153.539778,3499
1490142788,-28.611241,153.539803,3502
1490142788,-28.611194,153.539827,3501
1490142788,-28.611146,153.539852,3503
1490142788,-28.6111,153.539877,3503
1490142788,-28.611052,153.539902,3503
1490142788,-28.611004,153.539927,3504
1490142788,-28.610957,153.539952,3505
1490142788,-28.61091,153.539977,3505
1490142788,-28.61091,153.539977,3506
1490142788,-28.610815,153.540028,3505
1490142789,-28.610767,153.540054,3506
1490142789,-28.610719,153.540079,3507
1490142789,-28.610672,153.540103,3507
1490142789,-28.610625,153.540128,3507
1490142789,-28.610577,153.540153,3507
1490142789,-28.610529,153.540178,3505
1490142789,-28.610482,153.540202,3509
1490142789,-28.610435,153.540226,3509
1490142789,-28.610387,153.540251,3508
1490142789,-28.61034,153.540275,3508
1490142790,-28.610292,153.5403,3510
1490142790,-28.610245,153.540324,3509
1490142790,-28.610197,153.540348,3510
1490142790,-28.610149,153.540372,3510
1490142790,-28.610149,153.540372,3510
1490142790,-28.610055,153.540421,3510
1490142790,-28.610055,153.540421,3512
1490142790,-28.609959,153.54047,3512
1490142790,-28.609959,153.54047,3512
1490142790,-28.609862,153.540519,3513
1490142790,-28.609862,153.540519,3514
1490142791,-28.609814,153.540543,3515
1490142791,-28.609767,153.540567,3513
1490142791,-28.60972,153.54059,3515
1490142791,-28.609625,153.540636,3516
1490142791,-28.609625,153.540636,3517
1490142791,-28.609578,153.54066,3516
1490142791,-28.60953,153.540684,3517
1490142791,-28.609433,153.540732,3517
1490142791,-28.609386,153.540756,3519
1490142792,-28.60934,153.540778,3518
1490142792,-28.609293,153.540802,3519
1490142792,-28.609246,153.540827,3519
1490142792,-28.609199,153.54085,3519
1490142792,-28.609199,153.54085,3520
1490142792,-28.609103,153.540897,3520
1490142792,-28.609103,153.540897,3522
1490142792,-28.609007,153.540942,3521
1490142792,-28.609007,153.540942,3521
1490142792,-28.608911,153.540988,3521
1490142792,-28.608911,153.540988,3521
1490142793,-28.608864,153.541011,3523
1490142793,-28.608815,153.541032,3523
1490142793,-28.608766,153.541054,3524
1490142793,-28.608718,153.541077,3523
1490142793,-28.608671,153.541101,3524
1490142793,-28.608624,153.541125,3524
1490142793,-28.608624,153.541125,3525
1490142793,-28.608479,153.541195,3525
1490142793,-28.608479,153.541195,3524
1490142793,-28.608431,153.541218,3525
1490142793,-28.608431,153.541218,3526
1490142794,-28.608334,153.541264,3525
1490142794,-28.608286,153.541288,3526
1490142794,-28.608238,153.541311,3526
1490142794,-28.60819,153.541334,3526
1490142794,-28.608142,153.541356,3527
1490142794,-28.608095,153.54138,3528
1490142794,-28.608046,153.541403,3529
1490142794,-28.607998,153.541426,3527
1490142794,-28.60795,153.541448,3529
1490142795,-28.607902,153.541471,3529
1490142795,-28.607854,153.541494,3530
1490142795,-28.607806,153.541516,3531
1490142795,-28.607758,153.541539,3530
1490142795,-28.607709,153.541562,3531
1490142795,-28.607661,153.541585,3532
1490142795,-28.607612,153.541607,3532
1490142795,-28.607563,153.54163,3533
1490142795,-28.607514,153.541652,3532
1490142795,-28.607514,153.541652,3534
1490142796,-28.607417,153.541698,3534
1490142796,-28.607417,153.541698,3534
1490142796,-28.60732,153.541743,3534
1490142796,-28.607272,153.541766,3533
1490142796,-28.607224,153.541788,3535
1490142796,-28.607224,153.541788,3535
1490142796,-28.607175,153.541811,3535
1490142796,-28.607078,153.541856,3536
1490142796,-28.607078,153.541856,3536
1490142796,-28.606981,153.541901,3537
1490142796,-28.606981,153.541901,3538
1490142797,-28.606885,153.541946,3538
1490142797,-28.606885,153.541946,3539
1490142797,-28.606837,153.541969,3538
1490142797,-28.606742,153.542013,3539
1490142797,-28.606693,153.542036,3539
1490142797,-28.606693,153.542036,3539
1490142797,-28.606596,153.542081,3540
1490142797,-28.606596,153.542081,3541
1490142798,-28.606452,153.542148,3541
1490142798,-28.606452,153.542148,3542
1490142798,-28.606404,153.54217,3542
1490142798,-28.606356,153.542192,3543
1490142798,-28.606308,153.542214,3543
1490142798,-28.60626,153.542236,3544
1490142798,-28.606212,153.542258,3543
1490142798,-28.606116,153.542304,3544
1490142798,-28.606116,153.542304,3545
1490142798,-28.60602,153.542349,3545
1490142798,-28.60602,153.542349,3546
1490142799,-28.605922,153.542394,3546
1490142799,-28.605922,153.542394,3547
1490142799,-28.605825,153.54244,3547
1490142799,-28.605825,153.54244,3547
1490142799,-28.605728,153.542485,3548
1490142799,-28.605728,153.542485,3548
1490142799,-28.605728,153.542485,3549
1490142799,-28.605631,153.542531,3549
1490142799,-28.605631,153.542531,3549
1490142799,-28.605535,153.542576,3550
1490142800,-28.605487,153.542598,3550
1490142800,-28.605439,153.542621,3551
1490142800,-28.60539,153.542643,3551
1490142800,-28.605342,153.542666,3552
1490142800,-28.605293,153.542688,3552
1490142800,-28.605245,153.542709,3551
1490142800,-28.605197,153.54273,3553
1490142800,-28.605149,153.542752,3553
1490142800,-28.605101,153.542774,3553
1490142801,-28.605005,153.542818,3553
1490142801,-28.605005,153.542818,3553
1490142801,-28.604909,153.542862,3554
1490142801,-28.604909,153.542862,3555
1490142801,-28.604813,153.542907,3554
1490142801,-28.604813,153.542907,3557
1490142801,-28.604813,153.542907,3556
1490142801,-28.604716,153.542951,3556
1490142801,-28.604716,153.542951,3558
1490142801,-28.604621,153.542995,3558
1490142801,-28.604573,153.543017,3558
1490142802,-28.604525,153.543039,3559
1490142802,-28.604525,153.543039,3559
1490142802,-28.604428,153.543084,3559
1490142802,-28.604428,153.543084,3560
1490142802,-28.604329,153.543128,3561
1490142802,-28.604329,153.543128,3561
1490142802,-28.604234,153.543172,3562
1490142802,-28.604234,153.543172,3562
1490142802,-28.604136,153.543216,3562
1490142802,-28.604088,153.543239,3562
1490142803,-28.60404,153.543261,3562
1490142803,-28.603992,153.543283,3563
1490142803,-28.603992,153.543283,3563
1490142803,-28.603895,153.543327,3564
1490142803,-28.603895,153.543327,3564
1490142803,-28.603798,153.543371,3564
1490142803,-28.60375,153.543393,3565
1490142803,-28.603702,153.543415,3566
1490142803,-28.603654,153.543438,3565
1490142804,-28.603557,153.543483,3567
1490142804,-28.603557,153.543483,3566
1490142804,-28.603509,153.543505,3567
1490142804,-28.603461,153.543527,3566
1490142804,-28.603413,153.543549,3568
1490142804,-28.603413,153.543549,3567
1490142804,-28.603316,153.543592,3569
1490142804,-28.603268,153.543614,3568
1490142804,-28.603268,153.543614,3569
1490142804,-28.603172,153.543658,3569
1490142804,-28.603124,153.54368,3570
1490142805,-28.603076,153.543702,3570
1490142805,-28.603076,153.543702,3571
1490142805,-28.602979,153.543745,3571
1490142805,-28.602979,153.543745,3571
1490142805,-28.602884,153.543789,3572
1490142805,-28.602884,153.543789,3572
1490142805,-28.602787,153.543834,3572
1490142805,-28.602787,153.543834,3574
1490142805,-28.602691,153.543878,3573
1490142805,-28.602691,153.543878,3573
1490142806,-28.602595,153.543923,3575
1490142806,-28.602595,153.543923,3574
1490142806,-28.6025,153.543967,3575
1490142806,-28.6025,153.543967,3575
1490142806,-28.602404,153.544011,3575
1490142806,-28.602404,153.544011,3575
1490142806,-28.602308,153.544055,3575
1490142806,-28.602308,153.544055,3577
1490142806,-28.602214,153.544099,3576
1490142806,-28.602214,153.544099,3576
1490142806,-28.602166,153.544121,3576
1490142807,-28.602071,153.544166,3577
1490142807,-28.602071,153.544166,3577
1490142807,-28.601975,153.54421,3578
1490142807,-28.601927,153.544233,3578
1490142807,-28.60188,153.544255,3579
1490142807,-28.60188,153.544255,3580
1490142807,-28.601784,153.544299,3579
1490142807,-28.601784,153.544299,3579
1490142807,-28.601689,153.544342,3580
1490142807,-28.601689,153.544342,3580
1490142808,-28.601641,153.544364,3580
1490142808,-28.601593,153.544386,3581
1490142808,-28.601498,153.54443,3580
1490142808,-28.601498,153.54443,3582
1490142808,-28.601402,153.544473,3581
1490142808,-28.601355,153.544496,3581
1490142808,-28.601355,153.544496,3583
1490142808,-28.601258,153.544539,3583
1490142808,-28.601258,153.544539,3583
1490142809,-28.601162,153.544584,3582
1490142809,-28.601113,153.544606,3583
1490142809,-28.601065,153.544628,3584
1490142809,-28.601016,153.54465,3584
1490142809,-28.600968,153.544672,3584
1490142809,-28.60092,153.544694,3585
1490142809,-28.600823,153.544738,3584
1490142809,-28.600823,153.544738,3585
1490142809,-28.600725,153.544782,3585
1490142810,-28.600677,153.544804,3585
1490142810,-28.600629,153.544827,3586
1490142810,-28.60058,153.54485,3585
1490142810,-28.600532,153.544872,3586
1490142810,-28.600484,153.544894,3587
1490142810,-28.600436,153.544916,3586
1490142810,-28.600388,153.544938,3586
1490142810,-28.600388,153.544938,3588
1490142810,-28.600291,153.544982,3587
1490142810,-28.600291,153.544982,3588
1490142811,-28.600195,153.545026,3588
1490142811,-28.600148,153.545049,3589
1490142811,-28.600148,153.545049,3588
1490142811,-28.600051,153.545094,3589
1490142811,-28.600051,153.545094,3589
1490142811,-28.599957,153.545138,3589
1490142811,-28.599957,153.545138,3589
1490142811,-28.599863,153.545182,3589
1490142811,-28.599863,153.545182,3589
1490142811,-28.599769,153.545226,3590
1490142811,-28.599769,153.545226,3590
1490142812,-28.599674,153.54527,3590
1490142812,-28.599674,153.54527,3590
1490142812,-28.599578,153.545314,3590
1490142812,-28.599578,153.545314,3590
1490142812,-28.599482,153.545359,3591
1490142812,-28.599482,153.545359,3591
1490142812,-28.599387,153.545405,3591
1490142812,-28.599387,153.545405,3591
1490142812,-28.599387,153.545405,3591
1490142812,-28.599292,153.54545,3592
1490142813,-28.599245,153.545473,3591
1490142813,-28.599197,153.545496,3591
1490142813,-28.599102,153.545542,3592
1490142813,-28.599055,153.545564,3592
1490142813,-28.599008,153.545586,3592
1490142813,-28.598961,153.545608,3592
1490142813,-28.598961,153.545608,3591
1490142813,-28.598914,153.545631,3592
1490142813,-28.59882,153.545677,3592
1490142813,-28.59882,153.545677,3590
1490142814,-28.598726,153.545722,3591
1490142814,-28.598726,153.545722,3590
1490142814,-28.598632,153.545768,3590
1490142814,-28.598632,153.545768,3590
1490142814,-28.598584,153.545791,3592
1490142814,-28.598537,153.545814,3593
1490142814,-28.59849,153.545836,3595
1490142814,-28.598443,153.545859,3595
1490142814,-28.598396,153.545881,3597
1490142814,-28.598349,153.545904,3601
1490142815,-28.598302,153.545926,3601
1490142815,-28.598256,153.545949,3605
1490142815,-28.598209,153.545971,3607
1490142815,-28.598163,153.545994,3606
1490142815,-28.598117,153.546016,3605
1490142815,-28.59807,153.546038,3605
1490142815,-28.598022,153.546061,3607
1490142815,-28.597929,153.546104,3609
1490142815,-28.597883,153.546126,3608
1490142816,-28.597836,153.546149,3609
1490142816,-28.597836,153.546149,3608
1490142816,-28.597741,153.546194,3608
1490142816,-28.597741,153.546194,3607
1490142816,-28.597741,153.546194,3608
1490142816,-28.597646,153.546241,3608
1490142816,-28.597598,153.546264,3606
1490142816,-28.597551,153.546287,3605
1490142816,-28.597504,153.54631,3602
1490142816,-28.597458,153.546333,3603
1490142816,-28.597412,153.546355,3600
1490142817,-28.597366,153.546378,3599
1490142817,-28.59732,153.546401,3598
1490142817,-28.597275,153.546424,3595
1490142817,-28.597228,153.546447,3597
1490142817,-28.597182,153.54647,3597
1490142817,-28.597136,153.546492,3598
1490142817,-28.59709,153.546515,3597
1490142817,-28.597044,153.546537,3597
1490142817,-28.596999,153.546559,3597
1490142817,-28.596954,153.546582,3595
1490142818,-28.596908,153.546604,3596
1490142818,-28.596863,153.546626,3596
1490142818,-28.596818,153.546649,3596
1490142818,-28.59677,153.546673,3601
1490142818,-28.596726,153.546698,3600
1490142818,-28.59668,153.546722,3600
1490142818,-28.59668,153.546722,3601
1490142818,-28.596634,153.546746,3599
1490142818,-28.596588,153.546768,3599
1490142818,-28.596497,153.546813,3597
1490142818,-28.596497,153.546813,3597
1490142819,-28.596451,153.546836,3598
1490142819,-28.596406,153.54686,3597
1490142819,-28.596316,153.546907,3598
1490142819,-28.596316,153.546907,3598
1490142819,-28.596226,153.546953,3597
1490142819,-28.596181,153.546975,3597
1490142819,-28.596136,153.546997,3598
1490142819,-28.596092,153.547019,3598
1490142819,-28.596047,153.547042,3598
1490142820,-28.596003,153.547064,3596
1490142820,-28.595958,153.547086,3596
1490142820,-28.595914,153.547109,3597
1490142820,-28.595869,153.54713,3597
1490142820,-28.595824,153.547152,3597
1490142820,-28.595779,153.547175,3596
1490142820,-28.595733,153.547196,3592
1490142820,-28.595688,153.547217,3593
1490142820,-28.595643,153.547238,3593
1490142820,-28.595598,153.54726,3591
1490142821,-28.595554,153.547282,3586
1490142821,-28.595509,153.547305,3584
1490142821,-28.595465,153.547327,3587
1490142821,-28.595421,153.547349,3586
1490142821,-28.595377,153.547371,3586
1490142821,-28.595332,153.547392,3587
1490142821,-28.595288,153.547414,3601
1490142821,-28.595243,153.547436,3624
1490142821,-28.595153,153.547479,3638
1490142821,-28.595153,153.547479,3636
1490142822,-28.595061,153.547521,3632
1490142822,-28.595061,153.547521,3620
1490142822,-28.594969,153.547564,3618
1490142822,-28.594969,153.547564,3623
1490142822,-28.594922,153.547586,3630
1490142822,-28.594876,153.547608,3635
1490142822,-28.59483,153.547629,3635
1490142822,-28.594784,153.54765,3644
1490142822,-28.594738,153.547671,3652
1490142822,-28.594692,153.547692,3654
1490142823,-28.594647,153.547713,3649
1490142823,-28.594602,153.547735,3653
1490142823,-28.594556,153.547755,3644
1490142823,-28.59451,153.547776,3639
1490142823,-28.594464,153.547798,3633
1490142823,-28.594418,153.547819,3629
1490142823,-28.594418,153.547819,3615
1490142823,-28.594328,153.547861,3609
1490142823,-28.594328,153.547861,3594
1490142823,-28.594238,153.547903,3602
1490142824,-28.594192,153.547923,3580
1490142824,-28.594192,153.547923,3569
1490142824,-28.594099,153.547965,3586
1490142824,-28.594099,153.547965,3590
1490142824,-28.594008,153.548005,3589
1490142824,-28.594008,153.548005,3592
1490142824,-28.593917,153.548046,3582
1490142824,-28.593917,153.548046,3585
1490142824,-28.593828,153.548086,3584
1490142824,-28.593828,153.548086,3576
1490142825,-28.593736,153.548126,3581
1490142825,-28.59369,153.548146,3583
1490142825,-28.593644,153.548166,3583
1490142825,-28.5936,153.548186,3585
1490142825,-28.5936,153.548186,3575
1490142825,-28.5936,153.548186,3566
1490142825,-28.593464,153.548249,3557
1490142825,-28.593419,153.548269,3557
1490142825,-28.593373,153.54829,3550
1490142825,-28.593326,153.54831,3541
1490142826,-28.593279,153.548331,3537
1490142826,-28.593279,153.548331,3532
1490142826,-28.593186,153.548373,3509
1490142826,-28.593186,153.548373,3498
